name_display,product_url,category,category_url,active_substance,atc_code,confidence
Tantum Verde Lösung 240 ml,https://www.docmorris.de/tantum-verde-loesung/10253073,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"Otriven 0,05 % Nasentropfen 10 ml",https://www.docmorris.de/otriven-005-nasentropfen/00753679,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
DocMorris A-Z Tabletten 100 St,https://www.docmorris.de/docmorris-az-tabletten/08068598,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
ibudolor akut 400mg Ibuprofen Filmtabletten 50 St,https://www.docmorris.de/ibudolor-akut-400mg-ibuprofen-filmtabletten/09091263,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Ibu-LysinHEXAL 50 St,https://www.docmorris.de/ibulysinhexal/10333719,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
ACC® akut 600 mg Z Hustenlöser 20 St,https://www.docmorris.de/acc-akut-600-mg-z-hustenloeser/03294723,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"Schnupfen Endrine Spray 0,1?% 10 ml",https://www.docmorris.de/schnupfen-endrine-spray-01/03925052,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"WEPA Inhalationslösung NaCl 0,9% 60X5 ml",https://www.docmorris.de/wepa-inhalationsloesung-nacl-09/16582748,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Mucosolvan Hustensaft 100 ml,https://www.docmorris.de/mucosolvan-hustensaft/00743422,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Aspirin Direkt 20 St,https://www.docmorris.de/aspirin-direkt/04356254,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
DocMorris Reizhustenlutschtabletten 24 St,https://www.docmorris.de/docmorris-reizhustenlutschtabletten/08068411,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Phytohustil® Hustenreizstiller Sirup 150 ml,https://www.docmorris.de/phytohustil-hustenreizstiller-sirup/00425478,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Emser Nasenspray 20 ml,https://www.docmorris.de/emser-nasenspray/10259791,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
anginetten Halstabletten zuckerfrei 24 St,https://www.docmorris.de/anginetten-halstabletten-zuckerfrei/00188110,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Soledum Kapseln 50 St,https://www.docmorris.de/soledum-kapseln/02047862,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"Otriven 0,1 % Nasentropfen 10 ml",https://www.docmorris.de/otriven-01-nasentropfen/00753691,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Grippostad C Stickpack 12 St,https://www.docmorris.de/grippostad-c-stickpack/09671871,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
IBULYSIN ADGC 400 mg 50 St,https://www.docmorris.de/ibulysin-adgc-400-mg/17919894,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Bronchoforton Erkältungssalbe mit Eukalyptus 100 g,https://www.docmorris.de/bronchoforton-erkaeltungssalbe-mit-eukalyptus/07269952,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
isla moos 60 St,https://www.docmorris.de/isla-moos/03126523,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"Olynth 0,05% Schnupfen Lösung 10 ml",https://www.docmorris.de/olynth-005-schnupfen-loesung/02186428,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Meditonsin Globuli 8 g,https://www.docmorris.de/meditonsin-globuli/11484834,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Weiche Nasensalbe nach Dr. Bader 20 g,https://www.docmorris.de/weiche-nasensalbe-nach-dr-bader/07140520,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Dekristolvit D3 4.000 I.E. 90 St,https://www.docmorris.de/dekristolvit-d3-4000-ie/10818598,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Mucosolvan Retardkapseln 20 St,https://www.docmorris.de/mucosolvan-retardkapseln/15210909,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Infludoron Streukügelchen 10 g,https://www.docmorris.de/infludoron-streukuegelchen/09647424,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"Otriven 0,025 % Nasentropfen 10 ml",https://www.docmorris.de/otriven-0025-nasentropfen/16882769,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Coldastop Nasen-Öl 10 ml,https://www.docmorris.de/coldastop-nasenoel/19421307,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Umckaloabo 20 mg 60 St,https://www.docmorris.de/umckaloabo-20-mg/00148843,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
nasic O.K. 10 ml,https://www.docmorris.de/nasic-ok/02882760,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
ASS 100 St,https://www.docmorris.de/ass/16384540,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Kodan Tinktur Forte farblos Pumpspray 250 ml,https://www.docmorris.de/kodan-tinktur-forte-farblos-pumpspray/02335549,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Bromuc akut 600 mg Hustenlöser 20 St,https://www.docmorris.de/bromuc-akut-600-mg-hustenloeser/11353150,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Ibu - 1 A Pharma Grippal 200 mg/30 mg Filmtabletten 20 St,https://www.docmorris.de/ibu-1-a-pharma-grippal-200-mg30-mg-filmtabletten/14141365,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
WICK Sinex avera Nasenspray 15 ml,https://www.docmorris.de/wick-sinex-avera-nasenspray/06156424,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Laryngomedin Octenidin Antisept Lutschtabletten 24 St,https://www.docmorris.de/laryngomedin-octenidin-antisept-lutschtabletten/16000114,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"Otriven 0,05 % Dosierspray ohne Konservierungsstoffe für Kinder 10 ml",https://www.docmorris.de/otriven-005-dosierspray-ohne-konservierungsstoffe-fuer-kinder/08444558,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Medigel Wund- UND HEILGEL 20 g,https://www.docmorris.de/medigel-wund-und-heilgel/18495551,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Grippostad C Hartkapseln - Reimport 24 St,https://www.docmorris.de/grippostad-c-hartkapseln-reimport/07100897,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"Olynth Plus 0,1%/5% Nasenspray mit Dexpanthenol 10 ml",https://www.docmorris.de/olynth-plus-015-nasenspray-mit-dexpanthenol/13856688,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Emser Nasensalbe sensitiv 8 g,https://www.docmorris.de/emser-nasensalbe-sensitiv/03241230,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Bronchicum Tropfen 50 ml,https://www.docmorris.de/bronchicum-tropfen/01852107,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Imupret N Tropfen 50 ml,https://www.docmorris.de/imupret-n-tropfen/09775903,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Mucosolvan Kindersaft 100 ml,https://www.docmorris.de/mucosolvan-kindersaft/02807988,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Sinupret Tropfen 100 ml,https://www.docmorris.de/sinupret-tropfen/00939786,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Emser Inhalationslösung 20 St,https://www.docmorris.de/emser-inhalationsloesung/08491724,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Tonsipret Tabletten 100 St,https://www.docmorris.de/tonsipret-tabletten/03524560,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"Schnupfen Endrine Tropfen 0,1% 10 ml",https://www.docmorris.de/schnupfen-endrine-tropfen-01/03925069,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
1 A Pharma Ibu-Lysin 400 mg 50 St,https://www.docmorris.de/1apharma-ibulysin-400mg/15743793,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"Olynth 0,1% abschwellendes Nasenspray Kinder & Erwachsene 10 ml",https://www.docmorris.de/olynth-01-abschwellendes-nasenspray-kinder-erwachsene/02340421,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
IbuHEXAL plus Paracetamol 200 mg/500 mg Filmtabletten 20 St,https://www.docmorris.de/ibuhexal-plus-paracetamol-200-mg500-mg-filmtabletten/18334434,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
DocMorris Nasenspülsalz 60 St,https://www.docmorris.de/docmorris-nasenspuelsalz/80041532,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
nasic neo 10 ml,https://www.docmorris.de/nasic-neo/15863497,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
IBUFLAM Kindersaft 20mg/ml 100 ml,https://www.docmorris.de/ibuflam-kindersaft-20mgml/09731722,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Nisita Nasensalbe 20 g,https://www.docmorris.de/nisita-nasensalbe/01287908,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Aspecton Hustentropfen 50 ml,https://www.docmorris.de/aspecton-hustentropfen/09892885,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Ibu-lysin Stada 400 mg Filmtabletten 50 St,https://www.docmorris.de/ibulysin-stada-400-mg-filmtabletten/17855088,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Vitamin C 1000 100 St,https://www.docmorris.de/vitamin-c-1000/00652228,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Ibuprofen STADA 40mg/ml Suspension 100 ml,https://www.docmorris.de/ibuprofen-stada-40mgml-suspension/09424322,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Grippostad Heißgetränk 10 St,https://www.docmorris.de/grippostad-heissgetraenk/04548551,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
JHP Rödler Japanisches Minzöl-ätherisches Öl 30 ml,https://www.docmorris.de/jhp-roedler-japanisches-minzoelaetherisches-oel/13422352,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
WICK Nasivin Nasenspray (ohne Konservierungsstoffe) Kleinkinder 10 ml,https://www.docmorris.de/wick-nasivin-nasenspray-ohne-konservierungsstoffe-kleinkinder/19524042,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Octeniderm Farblos Hautantisept.lsg.m.sp 250 ml,https://www.docmorris.de/octeniderm-farblos-hautantiseptlsgmsp/03673202,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Sedotussin Hustenstiller Saft 100 ml,https://www.docmorris.de/sedotussin-hustenstiller-saft/08896912,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Umckaloabo Saft Kinder 120 ml,https://www.docmorris.de/umckaloabo-saft-kinder/08871266,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
neo-angin Halstabletten 24 St,https://www.docmorris.de/neoangin-halstabletten/00826562,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Pulmotin Erkältungssalbe 50 g,https://www.docmorris.de/pulmotin-erkaeltungssalbe/13725897,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Nupure Probaflor MAX SPEKTRUM N95 80 St,https://www.docmorris.de/nupure-probaflor-max-spektrum-n95/19290265,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
DocMorris Japanisches Heilpflanzenöl 30 ml,https://www.docmorris.de/docmorris-japanisches-heilpflanzenoel/08068291,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Mucosolvan Inhalationslösung 100 ml,https://www.docmorris.de/mucosolvan-inhalationsloesung/02157177,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
ASS ratiopharm 500 mg 100 St,https://www.docmorris.de/ass-ratiopharm-500-mg/03416422,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
WICK DayMed Kombi Erkältungsgetränk 10 St,https://www.docmorris.de/wick-daymed-kombi-erkaeltungsgetraenk/07191196,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Paracetamol 500 mg HEXAL 20 St,https://www.docmorris.de/paracetamol-500-mg-hexal/03485558,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Sanostol Multi-vitamin Bärchen 60 St,https://www.docmorris.de/sanostol-multivitamin-baerchen/17873146,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Paracetamol STADA 1000mg Zäpfchen 10 St,https://www.docmorris.de/paracetamol-stada-1000mg-zaepfchen/07368140,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"Imidin Lösung 0,05% Kinder Nasentropfen 10 ml",https://www.docmorris.de/imidin-loesung-005-kinder-nasentropfen/01610901,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"Wick Nasivin Nasenspray Erw./schulkinder 0,5 Mg/ml 10 ml",https://www.docmorris.de/wick-nasivin-nasenspray-erwschulkinder-05-mgml/19524013,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
SILOMAT Hustenstiller Tropfen 30 ml,https://www.docmorris.de/silomat-hustenstiller-tropfen/18661417,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Euphorbium comp. Nasentropfen SN 20 ml,https://www.docmorris.de/euphorbium-comp-nasentropfen-sn/01230044,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Dobensana Zitronengeschmack Lutschtablette 24 St,https://www.docmorris.de/dobensana-zitronengeschmack-lutschtablette/11128074,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Aspirin Complex Granulat-Sticks 10 St,https://www.docmorris.de/aspirin-complex-granulatsticks/16781643,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"Snup Schnupfenspray 0,05 % 10 ml",https://www.docmorris.de/snup-schnupfenspray-005-/04482651,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Hysan Hyaluronspray 20 ml,https://www.docmorris.de/hysan-hyaluronspray/13947008,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
DocMorris Schnupfenspray Meerwasser 20 ml,https://www.docmorris.de/docmorris-schnupfenspray-meerwasser/08068380,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Grippostad Complex ASS/Pseudoephedrin 20 St,https://www.docmorris.de/grippostad-complex-asspseudoephedrin/16903477,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
NasenTropfen ratiopharm Erwachsene konservierungsmittelfrei 10 ml,https://www.docmorris.de/nasentropfen-ratiopharm-erwachsene-konservierungsmittelfrei/05006585,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Ben-u-ron Saft 100 ml,https://www.docmorris.de/benuron-saft/04993736,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Biochemie Pflüger Schüßler-Salz Nr. 3 Ferrum phosp. D12 400 St,https://www.docmorris.de/biochemie-pflueger-schuesslersalz-nr-3-ferrum-phosp-d12/06318861,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
DocMorris Heiße Zitrone 20 St,https://www.docmorris.de/docmorris-heisse-zitrone/08068569,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Spenglersan Kolloid G 20 ml,https://www.docmorris.de/spenglersan-kolloid-g/03525217,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Paracetamol ratiopharm 40 mg/ml 100 ml,https://www.docmorris.de/paracetamol-ratiopharm-40-mgml/07263487,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
IBU ratiopharm 200 mg akut Schmerztabletten 20 St,https://www.docmorris.de/ibu-ratiopharm-200-mg-akut-schmerztabletten/00984723,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
NUROFEN Junior Fieber- und Schmerzsaft 100 ml,https://www.docmorris.de/nurofen-junior-fieber-und-schmerzsaft/16536808,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Ambroxol ratiopharm 30 mg Hustenlöser 50 St,https://www.docmorris.de/ambroxol-ratiopharm-30-mg-hustenloeser/00680822,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
GeloRevoice Halstabletten Grapefruit-Menthol 20 St,https://www.docmorris.de/gelorevoice-halstabletten-grapefruitmenthol/08846067,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Mucoclear 3% NaCl 60X4 ml,https://www.docmorris.de/mucoclear-3-nacl/05737225,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
NAC 200 Akut-1 A Pharma Brausetabletten 20 St,https://www.docmorris.de/nac-200-akut1-a-pharma-brausetabletten/00562726,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
ACC Direkt 600 mg 20 St,https://www.docmorris.de/acc-direkt-600-mg/13393521,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"Tantum Verde Duo 1,5mg/ml+5mg/ml Spray Anw.mundhö. 15 ml",https://www.docmorris.de/tantum-verde-duo-15mgml5mgml-spray-anwmundhoe/19631861,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Husten Brust Wickel Thymian Wachswerk 6 St,https://www.docmorris.de/husten-brust-wickel-thymian-wachswerk/06433384,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Monapax Sirup 150 ml,https://www.docmorris.de/monapax-sirup/15203513,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
MAR Nasenspray Plus Pflege 20 ml,https://www.docmorris.de/mar-nasenspray-plus-pflege/15401259,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Orthomol Immun pro Granulat/Kapsel 30 St,https://www.docmorris.de/orthomol-immun-pro-granulatkapsel/13886293,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Olynth Salin Nasentropfen 10 ml,https://www.docmorris.de/olynth-salin-nasentropfen/05507353,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"Olynth N 0,05% Nasenspray für Kinder von 2-6J bei Schnupfen 10 ml",https://www.docmorris.de/olynth-n-005-nasenspray-fuer-kinder-von-26j-bei-schnupfen/01014501,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Dolormin Kinder Ibuprofensaft 100 ml,https://www.docmorris.de/dolormin-kinder-ibuprofensaft/11528543,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Eucabal Inhalat 20 ml,https://www.docmorris.de/eucabal-inhalat/16682852,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Septolete mit Eukalyptus-geschmack 3mg/1 16 St,https://www.docmorris.de/septolete-mit-eukalyptusgeschmack-3mg1/16885213,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Ambroxol AL 100 St,https://www.docmorris.de/ambroxol-al/04765805,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Alkoholtupfer 100 St,https://www.docmorris.de/alkoholtupfer/09089059,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
WICK Husten-Löser Sirup 180 ml,https://www.docmorris.de/wick-hustenloeser-sirup/18836118,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Neuralgin Tabletten 20 St,https://www.docmorris.de/neuralgin-tabletten/03875041,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
"PARI NaCl Inhalationslösung 60X2,5 ml",https://www.docmorris.de/pari-nacl-inhalationsloesung/00607423,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Heumann Bronchialtee Solubifix T 60 g,https://www.docmorris.de/heumann-bronchialtee-solubifix-t/01448984,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Septanasal 1 Mg/ml + 50 mg/ml Nasenspray 10 ml,https://www.docmorris.de/septanasal-1-mgml-50-mgml-nasenspray/13229394,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
Ambroxol AL 75 retard Retardkapseln 20 St,https://www.docmorris.de/ambroxol-al-75-retard-retardkapseln/04751565,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
TANTUM VERDE mit Zitronengeschmack 20 St,https://www.docmorris.de/tantum-verde-mit-zitronengeschmack/03335540,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
ipalat® Die Halspastille Classic 120 St,https://www.docmorris.de/ipalat-die-halspastille-classic/16395845,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
WICK Erste Abwehr Mikro-Gel Spray 15 ml,https://www.docmorris.de/wick-erste-abwehr-mikrogel-spray/02369761,Erkältung & GrippeErkältung & Grippe,https://www.docmorris.de/arzneimittel-gesundheit/erkaeltung-grippe,,,0.0
